col1,col2
"Thus TMQ is a generalization, and 1TQ and TNQ are pruned versions.","{'title': 'LM Adaptation via Sentence Retrieval. ', 'number': '2'}"
This also means TMQ is subject to more noise.,"{'title': 'LM Adaptation via Sentence Retrieval. ', 'number': '2'}"
Word proximity and word order is closely related to syntactic and semantic characteristics.,"{'title': 'Structured Query Models. ', 'number': '3'}"
"However, it is not modeled in the query models presented so far, which are simple bag-of-words representations.","{'title': 'Structured Query Models. ', 'number': '3'}"
Incorporating syntactic and semantic information into the query models can potentially improve the effectiveness of LM adaptation.,"{'title': 'Structured Query Models. ', 'number': '3'}"
"The word-proximity and word ordering information can be easily extracted from the first best hypothesis, the n-best hypothesis list, and the translation lattice built from the translation model.","{'title': 'Structured Query Models. ', 'number': '3'}"
"After extraction of the information, structured query models are proposed using the structured query language, described in the Section 3.1.","{'title': 'Structured Query Models. ', 'number': '3'}"
3.1 Structured Query Language.,"{'title': 'Structured Query Models. ', 'number': '3'}"
"This query language essentially enables the use of proximity operators (ordered and unordered windows) in queries, so that it is possible to model the syntactic and semantic information encoded in phrases, n-grams, and co-occurred word pairs.","{'title': 'Structured Query Models. ', 'number': '3'}"
The InQuery implementation (Lemur 2003) is applied.,"{'title': 'Structured Query Models. ', 'number': '3'}"
"So far 16 operators are defined in InQuery to model word proximity (ordered, unordered, phrase level, and passage level).","{'title': 'Structured Query Models. ', 'number': '3'}"
Four of these operators are used specially for our language model adaptation: Sum Operator: #sum( 1t ? nt ) The terms or nodes ( 1t ? nt ) are treated as having equal influence on the final retrieval result.,"{'title': 'Structured Query Models. ', 'number': '3'}"
The belief values provided by the arguments of the sum are averaged to produce the belief value of the #sum node.,"{'title': 'Structured Query Models. ', 'number': '3'}"
"Weighted Sum Operator: #wsum( 11 : tw , ?) The terms or nodes ( 1t ? nt ) contribute unequally to the final result according to the weight ( iw ) associated with each it . Ordered Distance Operator: #N( 1t ? nt ) The terms must be found within N words of each other in the text in order to contribute to the document's belief value.","{'title': 'Structured Query Models. ', 'number': '3'}"
An n-gram phrase can be modeled as an ordered distance operator with N=n. Unordered Distance Operator: #uwN( 1t ? nt ) The terms contained must be found in any order within a window of N words in order for this operator to contribute to the belief value of the document.,"{'title': 'Structured Query Models. ', 'number': '3'}"
3.2 Structured Query Models.,"{'title': 'Structured Query Models. ', 'number': '3'}"
"Given the representation power of the structured query language, the Top-1 hypothesis, Top-N Best hypothesis list, and the translation lattice can be converted into three Structured Query Models respectively.","{'title': 'Structured Query Models. ', 'number': '3'}"
"For first-best and n-best hypotheses, we collect related target n-grams of a given source word according to the alignments generated in the Viterbi decoding process.","{'title': 'Structured Query Models. ', 'number': '3'}"
"While for the translation lattice, similar to the construction of TMQ , we collect all the source n-grams, and translate them into target n-grams.","{'title': 'Structured Query Models. ', 'number': '3'}"
"In either case, we get a set of target n-grams for each source word.","{'title': 'Structured Query Models. ', 'number': '3'}"
The structured query model for the whole source sentence is a collection of such subsets of target n grams.,"{'title': 'Structured Query Models. ', 'number': '3'}"
"},,,{ 21 Isssst.","{'title': 'Structured Query Models. ', 'number': '3'}"
"tttQ vLvv= is t v is a set of target n-grams for the source word is : }}{;},{;},{{ 311211 LLL v gramiiigramiigramis ttttttt i ?+??+?= In our experiments, we consider up to trigram for better retrieval efficiency, but higher order n-grams could be used as will.","{'title': 'Structured Query Models. ', 'number': '3'}"
"The second simplification is that every source word is equally important, thus each n-gram subset is t v will have an equal contribution to the final retrieval results.","{'title': 'Structured Query Models. ', 'number': '3'}"
"The last simplification is each n-gram within the set of is t v has an equal weight, i.e. we do not use the translation probabilities of the translation model.","{'title': 'Structured Query Models. ', 'number': '3'}"
"If the system is a phrase-based translation system, we can encode the phrases using the ordered distance operator (#N) with N equals to the number of the words of that phrase, which is denoted as the #phrase operator in InQuery implementation.","{'title': 'Structured Query Models. ', 'number': '3'}"
The 2-grams and 3-grams can be encoded using this operator too.,"{'title': 'Structured Query Models. ', 'number': '3'}"
Thus our final structured query model is a sum operator over a set of nodes.,"{'title': 'Structured Query Models. ', 'number': '3'}"
Each node corresponds to a source word.,"{'title': 'Structured Query Models. ', 'number': '3'}"
Usually each source word has a number of translation candidates (unigrams or phrases).,"{'title': 'Structured Query Models. ', 'number': '3'}"
Each node is a weighted sum over all translation candidates weighted by their frequency in the hypothesis set.,"{'title': 'Structured Query Models. ', 'number': '3'}"
"An example is shown below, where #phrase indicates the use of the ordered distance operator with varying n: #q=#sum( #wsum(2 eu 2 #phrase(european union) ) #wsum(12 #phrase(the united states) 1 american 1 #phrase(an american) ) #wsum(4 are 1 is ) #wsum(8 markets 3 market)) #wsum(7 #phrase(the main) 5 primary ) );","{'title': 'Structured Query Models. ', 'number': '3'}"
Experiments are carried out on a standard statistical machine translation task defined in the NIST evaluation in June 2002.,"{'title': 'Experiments. ', 'number': '4'}"
"There are 878 test sentences in Chinese, and each sentence has four human translations as references.","{'title': 'Experiments. ', 'number': '4'}"
NIST score (NIST 2002) and Bleu score (Papineni et. al. 2002) of mteval version 9 are reported to evaluate the translation quality.,"{'title': 'Experiments. ', 'number': '4'}"
4.1 Baseline Translation System.,"{'title': 'Experiments. ', 'number': '4'}"
"Our baseline system (Vogel et al, 2003) gives scores of 7.80 NIST and 0.1952 Bleu for Top-1 hypothesis, which is comparable to the best results reported on this task.","{'title': 'Experiments. ', 'number': '4'}"
"For the baseline system, we built a translation model using 284K parallel sentence pairs, and a trigram language model from a 160 million words general English news text collection.","{'title': 'Experiments. ', 'number': '4'}"
This LM is the background model to be adapted.,"{'title': 'Experiments. ', 'number': '4'}"
"With the baseline system, the n-best hypotheses list and the translation lattice are extracted to build the query models.","{'title': 'Experiments. ', 'number': '4'}"
"Experiments are carried out on the adapted language model using the three bag-of words query models: 1TQ , TNQ and TMQ , and the corresponding structured query models.","{'title': 'Experiments. ', 'number': '4'}"
4.2 Data: GigaWord Corpora.,"{'title': 'Experiments. ', 'number': '4'}"
"The so-called GigaWord corpora (LDC, 2003) are very large English news text collections.","{'title': 'Experiments. ', 'number': '4'}"
There are four distinct international sources of English newswire: AFE Agence France Press English Service APW Associated Press Worldstream English Service NYT The New York Times Newswire Service XIE The Xinhua News Agency English Service Table-1 shows the size of each part in word counts.,"{'title': 'Experiments. ', 'number': '4'}"
"AFE APW NYT XIE 170,969K 539,665K 914,159K 131,711K Table-1: Number of words in the different GigaWord corpora As the Lemur toolkit could not handle the two large corpora (APW and NYT) we used only 200 million words from each of these two corpora.","{'title': 'Experiments. ', 'number': '4'}"
In the preprocessing all words are lowercased and punctuation is separated.,"{'title': 'Experiments. ', 'number': '4'}"
"There is no explicit removal of stop words as they usually fade out by tf.idf weights, and our experiments showed not positive effects when removing stop words.","{'title': 'Experiments. ', 'number': '4'}"
4.3 Bag-of-Words Query Models.,"{'title': 'Experiments. ', 'number': '4'}"
"Table-2 shows the size of 1TQ , TNQ and TMQ in terms of number of tokens in the 878 queries: 1TQ TNQ TMQ || Q 25,861 231,834 3,412,512 Table-2: Query size in number of tokens As words occurring several times are reduced to word-frequency pairs, the size of the queries generated from the 100-best translation lists is only 9 times as big as the queries generated from the first-best translations.","{'title': 'Experiments. ', 'number': '4'}"
"The queries generated from the translation model contain many more translation alternatives, summing up to almost 3.4 million tokens.","{'title': 'Experiments. ', 'number': '4'}"
Using the lattices the whole information of the translation model is kept.,"{'title': 'Experiments. ', 'number': '4'}"
4.3.1 Results for Query 1TQ In the first experiment we used the first-best translations to generate the queries.,"{'title': 'Experiments. ', 'number': '4'}"
"For each of the 4 corpora different numbers of similar sentences (1, 10, 100, and 1000) were retrieved to build specific language models.","{'title': 'Experiments. ', 'number': '4'}"
"Figure-2 shows the language model adaptation after tuning the interpolation factor ? by a grid search over [0,1].","{'title': 'Experiments. ', 'number': '4'}"
Typically ? is around 0.80.,"{'title': 'Experiments. ', 'number': '4'}"
1-Best/NIST Scores 7.7500 7.8000 7.8500 7.9000 7.9500 8.0000 AFE APW NYT XIE Top1 Top10 Top100 Top1000 Baseline 1-Best/BLEU-Scores 0.1900 0.1920 0.1940 0.1960 0.1980 0.2000 0.2020 0.2040 AFE APW NYT XIE Top1 Top10 Top100 Top1000 Baseline Figure-2: NIST and Bleu scores 1TQ We see that each corpus gives an improvement over the baseline.,"{'title': 'Experiments. ', 'number': '4'}"
"The best NIST score is 7.94, and the best Bleu score is 0.2018.","{'title': 'Experiments. ', 'number': '4'}"
Both best scores are realized using top 100 relevant sentences corpus per source sentence mined from the AFE.,"{'title': 'Experiments. ', 'number': '4'}"
"4.3.2 Results for Query TNQ Figure-3 shows the results for the query model TNQ . The best results are 7.99 NIST score, and 0.2022 Bleu score.","{'title': 'Experiments. ', 'number': '4'}"
These improvements are statistically significant.,"{'title': 'Experiments. ', 'number': '4'}"
"Both scores are achieved at the same settings as those in 1TQ , i.e. using top 100 retrieved relevant sentences mined from the AFE corpus.","{'title': 'Experiments. ', 'number': '4'}"
100-Best/NIST-Scores 7.7500 7.8000 7.8500 7.9000 7.9500 8.0000 AFE APW NYT XIE Top1 Top10 Top100 Top1000 Baseline 100-Best/BLEU-Scores 0.1900 0.1920 0.1940 0.1960 0.1980 0.2000 0.2020 0.2040 AFE APW NYT XIE Top1 Top10 Top100 Top1000 Baseline Figure-3: NIST and Bleu scores from TNQ Using the translation alternatives to retrieve the data for language model adaptation gives an improvement over using the first-best translation only for query construction.,"{'title': 'Experiments. ', 'number': '4'}"
Using only one translation hypothesis to build an adapted language model has the tendency to reinforce that translation.,"{'title': 'Experiments. ', 'number': '4'}"
4.3.3 Results for Query TMQ The third bag-of-words query model uses all translation alternatives for source words and source phrases.,"{'title': 'Experiments. ', 'number': '4'}"
Figure-4 shows the results of this query model TMQ . The best results are 7.91 NIST score and 0.1995 Bleu.,"{'title': 'Experiments. ', 'number': '4'}"
For this query model best results were achieved using the top 1000 relevant sentences mined from the AFE corpus per source sentence.,"{'title': 'Experiments. ', 'number': '4'}"
The improvement is not as much as the other two query models.,"{'title': 'Experiments. ', 'number': '4'}"
"The reason is probably that all translation alternatives, even wrong translations resulting from errors in the word and phrase alignment, contribute alike to retrieve similar sentences.","{'title': 'Experiments. ', 'number': '4'}"
"Thereby, an adapted language model is built, which reinforces not only good translations, but also bad translations.","{'title': 'Experiments. ', 'number': '4'}"
All the three query models showed improvements over the baseline system in terms of NIST and Bleu scores.,"{'title': 'Experiments. ', 'number': '4'}"
The best bag-of-words query model is TNQ built from the N-Best list.,"{'title': 'Experiments. ', 'number': '4'}"
It provides a good balance between incorporating translation alternatives in the language model adaptation process and not reinforcing wrong translations.,"{'title': 'Experiments. ', 'number': '4'}"
Lattice/NIST-Scores 7.7500 7.8000 7.8500 7.9000 7.9500 8.0000 AFE APW NYT XIE Top1 Top10 Top100 Top1000 Baseline Lattice/BLEU-Scores 0.1900 0.1920 0.1940 0.1960 0.1980 0.2000 0.2020 0.2040 AFE APW NYT XIE Top1 Top10 Top100 Top1000 Baseline Figure-4: NIST and Bleu scores from TMQ 4.4 Structured Query Models.,"{'title': 'Experiments. ', 'number': '4'}"
The next series of experiments was done to study if using word order information in constructing the queries could help to generate more effective adapted language models.,"{'title': 'Experiments. ', 'number': '4'}"
"By using the structured query language we converted the same first-best hypothesis, the 100-best list, and the translation lattice into structured query models.","{'title': 'Experiments. ', 'number': '4'}"
"Results are reported for the AFE corpus only, as this corpus gave best translation scores.","{'title': 'Experiments. ', 'number': '4'}"
"Figure-5 shows the results for all three structured query models, built from the first-best hypothesis (?1-Best?), the 100 best hypotheses list (?100 Best?), and translation lattice (?TM-Lattice?).","{'title': 'Experiments. ', 'number': '4'}"
"Using these query models, different numbers of most similar sentences, ranging from 100 to 4000, where retrieved from the AFE corpus.","{'title': 'Experiments. ', 'number': '4'}"
The given baseline results are the best results achieved from the corresponding bag-of-words query models.,"{'title': 'Experiments. ', 'number': '4'}"
Consistent improvements were observed on NIST and Bleu scores.,"{'title': 'Experiments. ', 'number': '4'}"
"Again, optimal interpolation factors to interpolate the specific language models with the background language model were used, which typically were in the range of [0.6, 0.7].","{'title': 'Experiments. ', 'number': '4'}"
Structured query models give most improvements when using more sentences for language model adaptation.,"{'title': 'Experiments. ', 'number': '4'}"
The effect is more pronounced for Bleu then for NIST score.,"{'title': 'Experiments. ', 'number': '4'}"
Structured query/NIST-Scores 7.7500 7.8000 7.8500 7.9000 7.9500 8.0000 8.0500 8.1000 8.1500 Baseline Top100 Top500 Top1000 Top2000 Top4000 1-Best 100-Best TM-Lattice Structured query/BLEU-Scores 0.1920 0.1940 0.1960 0.1980 0.2000 0.2020 0.2040 0.2060 0.2080 Baseline Top100 Top500 Top1000 Top2000 Top4000 1-Best 100-Best TM-Lattice Figure-5: NIST and Bleu scores from the structured query models The really interesting result is that the structured query model TMQ gives now the best translation results.,"{'title': 'Experiments. ', 'number': '4'}"
"Adding word order information to the queries obviously helps to reduce the noise in the retrieved data by selecting sentences, which are closer to the good translations, The best results using the adapted language models are NIST score 8.12 for using the 2000 most similar sentences, whereas Bleu score goes up to 0.2068 when using 4000 sentences for language model adaptation.","{'title': 'Experiments. ', 'number': '4'}"
4.5 Example.,"{'title': 'Experiments. ', 'number': '4'}"
Table-3 shows translation examples for the 17th Chinese sentence in the test set.,"{'title': 'Experiments. ', 'number': '4'}"
"We applied the baseline system (Base), the bag-of-word query model (Hyp1), and the structured query model (Hyp2) using AFE corpus.","{'title': 'Experiments. ', 'number': '4'}"
Ref The police has already blockade the scene of the explosion.,"{'title': 'Experiments. ', 'number': '4'}"
"Base At present, the police had cordoned off the explosion.","{'title': 'Experiments. ', 'number': '4'}"
"Hyp1 At present, police have sealed off the explosion.","{'title': 'Experiments. ', 'number': '4'}"
"Hyp2 Currently, police have blockade on the scene of the explosion.","{'title': 'Experiments. ', 'number': '4'}"
"Table-3 Translation examples 4.6 Oracle Experiment Finally, we run an oracle experiments to see how much improvement could be achieved if we only selected better data for the specific language models.","{'title': 'Experiments. ', 'number': '4'}"
We converted the four available reference translations into structured query models and retrieved the top 4000 relevant sentences from AFE corpus for each source sentence.,"{'title': 'Experiments. ', 'number': '4'}"
"Using these language models, interpolated with the background language model gave a NIST score of 8.67, and a Bleu score of 0.2228.","{'title': 'Experiments. ', 'number': '4'}"
This result indicates that there is room for further improvements using this language model adaptation technique.,"{'title': 'Experiments. ', 'number': '4'}"
The oracle experiment suggests that better initial translations lead to better language models and thereby better 2nd iteration translations.,"{'title': 'Experiments. ', 'number': '4'}"
"This lead to the question if we can iterate the retrieval process several times to get further improvement, or if the observed improvement results form using for (good) translations, which have more diversity than the translations in an n-best list.","{'title': 'Experiments. ', 'number': '4'}"
On the other side the oracle experiment also shows that the optimally expected improvement is limited by the translation model and decoding algorithm used in the current SMT system.,"{'title': 'Experiments. ', 'number': '4'}"
"In this paper, we studied language model adaptation for statistical machine translation.","{'title': 'Summary. ', 'number': '5'}"
"Extracting sentences most similar to the initial translations, building specific language models for each sentence to be translated, and interpolating those with the background language models gives significant improvement in translation quality.","{'title': 'Summary. ', 'number': '5'}"
"Using structured query models, which capture word order information, leads to better results that plain bag of words models.","{'title': 'Summary. ', 'number': '5'}"
The results obtained suggest a number of extensions of this work: The first question is if more data to retrieve similar sentences from will result in even better translation quality.,"{'title': 'Summary. ', 'number': '5'}"
A second interesting question is if the translation probabilities can be incorporated into the queries.,"{'title': 'Summary. ', 'number': '5'}"
This might be especially useful for structured query models generated from the translation lattices.,"{'title': 'Summary. ', 'number': '5'}"
